"concept_id_1","concept_id_2","relationship_id","valid_start_date","valid_end_date","invalid_reason"
4248801,4248801,Mapped from,19700101,20991231,
4248801,4248801,Maps to,19700101,20991231,
4161193,4248801,Subsumes,20110731,20991231,
437779,4248801,Is a,20110731,20991231,
798878,1147312,Version contains,20230208,20991231,
1147065,1147312,Is a,20141111,20991231,
1147435,1147312,Is a,20141111,20991231,
1147436,1147312,Is a,20141111,20991231,
902388,1147312,Is a,20210925,20991231,
1147312,1147312,Mapped from,20181011,20991231,
1147312,1147312,Maps to,20181011,20991231,
756265,1147312,Version contains,20210925,20991231,
1147438,1147312,Is a,20141111,20991231,
1147064,1147312,Is a,20141111,20991231,
1147437,1147312,Is a,20141111,20991231,
1551192,45707387,RxNorm - SPL,20150129,20991231,
19080129,45627940,Mapped from,19700101,20991231,
19080129,45627940,RxNorm - SPL,19700101,20991231,
19008572,36368519,RxNorm - SPL,20201108,20991231,
40229134,45624908,Mapped from,19700101,20991231,
40229134,45624908,RxNorm - SPL,19700101,20991231,
40174880,35508262,RxNorm - SPL,20181209,20991231,
40174880,36600103,RxNorm - SPL,20191110,20991231,
40229134,45674472,Mapped from,19700101,20991231,
40229134,45674472,RxNorm - SPL,19700101,20991231,
37029298,1176181,Subsumes,19700101,20991231,
45876033,1176181,Subsumes,19700101,20991231,
1176181,1176181,Mapped from,20181214,20991231,
1176181,1176181,Maps to,20181214,20991231,
3020630,1176181,Contained in panel,19700101,20991231,
19078461,40244733,RxNorm - SPL,20190113,20991231,
19075380,44343830,RxNorm - SPL,19700101,20991231,
1797515,44343830,RxNorm - SPL,19700101,20991231,
19079924,769982,RxNorm - SPL,20200112,20991231,
4181917,4148909,Is a,20110731,20991231,
4163873,4148909,Subsumes,20110731,20991231,
4148909,4148909,Mapped from,19700101,20991231,
4148909,4148909,Maps to,19700101,20991231,
739207,42804520,RxNorm - SPL,19700101,20991231,
4328798,4328798,Mapped from,20090131,20991231,
4328798,4328798,Maps to,20090131,20991231,
4201944,4328798,Subsumes,20110731,20991231,
4151422,4328798,Is a,20110731,20991231,
21604729,954902,Subsumes,20240703,20991231,
1119510,954902,RxNorm - ATC sec lat,20240830,20991231,
1119510,954902,Mapped from,20240830,20991231,
19134047,45627069,Mapped from,19700101,20991231,
19134047,45627069,RxNorm - SPL,19700101,20991231,
19075380,35507228,RxNorm - SPL,20181209,20991231,
40166828,45635795,RxNorm - SPL,20150129,20991231,
40166830,45635795,RxNorm - SPL,20150129,20991231,
40166824,45635795,RxNorm - SPL,20150129,20991231,
1314008,42693949,RxNorm - SPL,20190310,20991231,
1147156,1147317,Is a,20141111,20991231,
1147160,1147317,Is a,20141111,20991231,
1147474,1147317,Is a,20141111,20991231,
902395,1147317,Is a,20210925,20991231,
798878,1147317,Version contains,20230208,20991231,
1147157,1147317,Is a,20141111,20991231,
1147521,1147317,Is a,20141111,20991231,
1147515,1147317,Is a,20141111,20991231,
1147520,1147317,Is a,20141111,20991231,
1147522,1147317,Is a,20141111,20991231,
756320,1147317,Is a,20210925,20991231,
1147158,1147317,Is a,20141111,20991231,
1147317,1147317,Mapped from,20181011,20991231,
1147317,1147317,Maps to,20181011,20991231,
756265,1147317,Version contains,20210925,20991231,
1147516,1147317,Is a,20141111,20991231,
1147517,1147317,Is a,20141111,20991231,
756321,1147317,Is a,20210925,20991231,
798891,1147317,Is a,20230208,20991231,
1147586,1147317,Is a,20141111,20991231,
1147588,1147317,Is a,20141111,20991231,
19080129,46239528,RxNorm - SPL,20150708,20991231,
19080128,46304045,RxNorm - SPL,19700101,20991231,
19008572,45786908,RxNorm - SPL,20150129,20991231,
3037141,3052016,Contained in panel,19700101,20991231,
36210656,3052016,Subsumes,19700101,20991231,
3052016,3052016,Mapped from,19700101,20991231,
3052016,3052016,Maps to,19700101,20991231,
45876086,3052016,Subsumes,19700101,20991231,
19075380,45791471,RxNorm - SPL,20150129,20991231,
1378382,21603723,Mapped from,20141201,20991231,
1378382,21603723,RxNorm - ATC pr lat,20200601,20991231,
46276329,21603723,RxNorm - ATC,20211004,20991231,
21603722,21603723,Subsumes,20120815,20991231,
40231925,45897099,RxNorm - SPL,20150708,20991231,
19022750,44359552,RxNorm - SPL,19700101,20991231,
19078461,44344946,RxNorm - SPL,19700101,20991231,
40232448,45664803,Mapped from,20131007,20991231,
40232448,45664803,RxNorm - SPL,19700101,20991231,
36210656,1001505,Subsumes,19700101,20991231,
1001505,1001505,Mapped from,20191213,20991231,
1001505,1001505,Maps to,20191213,20991231,
45876067,1001505,Subsumes,19700101,20991231,
1001752,1001505,Contained in panel,19700101,20991231,
74124,4043679,Subsumes,20200731,20991231,
4216978,4043679,Is a,20110731,20991231,
4043679,4043679,Mapped from,19700101,20991231,
4043679,4043679,Maps to,19700101,20991231,
74726,4043679,Subsumes,20110731,20991231,
40232448,45628570,RxNorm - SPL,20150129,20991231,
1797515,36103226,RxNorm - SPL,20190818,20991231,
40229134,46299553,RxNorm - SPL,19700101,20991231,
739207,45794847,RxNorm - SPL,20150129,20991231,
19078461,46240545,RxNorm - SPL,20150708,20991231,
19019273,44346738,RxNorm - SPL,19700101,20991231,
40165257,36158992,RxNorm - SPL,19700101,20991231,
19078461,45692532,Mapped from,19700101,20991231,
19078461,45692532,RxNorm - SPL,19700101,20991231,
798878,1147215,Version contains,20230208,20991231,
1147327,1147215,Subsumes,20141111,20991231,
756265,1147215,Version contains,20210925,20991231,
1147215,1147215,Mapped from,20181011,20991231,
1147215,1147215,Maps to,20181011,20991231,
4280601,4002365,Is a,20140131,20991231,
4004041,4002365,Is a,20110731,20991231,
4243478,4002365,Is a,20110731,20991231,
4326426,4002365,Subsumes,20110731,20991231,
4185115,4002365,Subsumes,20110731,20991231,
4246684,4002365,Is a,20130731,20991231,
4002365,4002365,Mapped from,19700101,20991231,
4002365,4002365,Maps to,19700101,20991231,
1314008,45680459,RxNorm - SPL,20150129,20991231,
3022313,37042736,Is a,19700101,20991231,
1127433,44358474,RxNorm - SPL,19700101,20991231,
19020053,36155128,RxNorm - SPL,20180923,20991231,
3965721,3967162,Is a,20230815,20991231,
40652445,3967162,Subsumes,20230815,20991231,
19078461,45631793,Mapped from,19700101,20991231,
19078461,45631793,RxNorm - SPL,19700101,20991231,
3009744,3009744,Mapped from,19700101,20991231,
3009744,3009744,Maps to,19700101,20991231,
37045413,3009744,Subsumes,19700101,20991231,
40761511,3009744,Panel contains,19700101,20991231,
1001626,3009744,Panel contains,19700101,20991231,
45876009,3009744,Subsumes,19700101,20991231,
439727,4064903,Focus of,20110731,20991231,
4064903,4064903,Mapped from,19700101,20991231,
4064903,4064903,Maps to,19700101,20991231,
4086918,4064903,Subsumes,20110731,20991231,
19133905,46298556,RxNorm - SPL,19700101,20991231,
19133873,46298556,RxNorm - SPL,19700101,20991231,
40492491,4028908,Is a,20110731,20991231,
4133312,4028908,Is a,20110731,20991231,
4028909,4028908,Is a,20110731,20991231,
4028908,4028908,Mapped from,19700101,20991231,
4028908,4028908,Maps to,19700101,20991231,
4034850,4028908,Is a,20110731,20991231,
4322976,4028908,Subsumes,20110731,20991231,
1307046,21601742,Mapped from,20200601,20991231,
1307046,21601742,RxNorm - ATC pr lat,20200601,20991231,
21601741,21601742,Subsumes,20120815,20991231,
19078461,42514558,RxNorm - SPL,20191208,20991231,
19080129,45895874,RxNorm - SPL,20150326,20991231,
19080128,45895874,RxNorm - SPL,20150326,20991231,
723042,36321904,RxNorm - SPL,20230108,20991231,
19078461,36158425,RxNorm - SPL,19700101,20991231,
40165261,44346356,RxNorm - SPL,19700101,20991231,
21600999,1322199,ATC - RxNorm pr lat,20200601,20991231,
21600999,1322199,Maps to,20141201,20991231,
1322224,1322199,RxNorm has ing,20050404,20991231,
36225799,1322199,RxNorm has ing,20160801,20991231,
21601005,1322199,ATC - RxNorm pr up,20200601,20991231,
35807200,1322199,Subsumes,20190527,20991231,
1322199,1322199,Mapped from,19700101,20991231,
1322199,1322199,Maps to,19700101,20991231,
35603859,1322199,RxNorm has ing,20160502,20991231,
19075380,1186450,RxNorm - SPL,19700101,20991231,
40185276,45657564,Mapped from,19700101,20991231,
40185276,45657564,RxNorm - SPL,19700101,20991231,
40072443,21602553,RxNorm - ATC,20200601,20991231,
1521369,21602553,Mapped from,20141201,20991231,
1521369,21602553,RxNorm - ATC pr lat,20200601,20991231,
40062921,21602553,RxNorm - ATC,20211004,20991231,
40039778,21602553,RxNorm - ATC,20211004,20991231,
21602551,21602553,Subsumes,20120815,20991231,
40231925,44338503,RxNorm - SPL,19700101,20991231,
19008572,1356576,RxNorm - SPL,20200412,20991231,
19020053,45655921,Mapped from,19700101,20991231,
19020053,45655921,RxNorm - SPL,19700101,20991231,
4047650,4047650,Mapped from,19700101,20991231,
4047650,4047650,Maps to,19700101,20991231,
4124650,4047650,Subsumes,20230927,20991231,
200675,4047650,Is a,20110731,20991231,
4129499,4047650,Subsumes,20110731,20991231,
4054503,4047650,Subsumes,20140131,20991231,
4300595,4047650,Subsumes,20190731,20991231,
199764,4047650,Is a,20110731,20991231,
4131756,4047650,Subsumes,20110731,20991231,
4181351,4047650,Is a,20110731,20991231,
4130532,4047650,Subsumes,20110731,20991231,
40166824,42694030,RxNorm - SPL,20190310,20991231,
19078461,46292144,RxNorm - SPL,19700101,20991231,
40224805,46309122,RxNorm - SPL,19700101,20991231,
36217216,36223225,Dose form group of,20160801,20991231,
1545958,36223225,RxNorm ing of,20160801,20991231,
40095247,36223225,RxNorm is a,20160801,20991231,
19123592,36223225,RxNorm is a,20160801,20991231,
40165257,37220143,RxNorm - SPL,20240310,20991231,
19019072,45625003,RxNorm - SPL,19700101,20991231,
19019072,45642168,RxNorm - SPL,19700101,20991231,
4169598,4180915,Subsumes,20110731,20991231,
4112878,4180915,Subsumes,20110731,20991231,
197508,4180915,Is a,20110731,20991231,
4180915,4180915,Mapped from,19700101,20991231,
4180915,4180915,Maps to,19700101,20991231,
40228214,45641070,Mapped from,19700101,20991231,
40228214,45641070,RxNorm - SPL,19700101,20991231,
4115106,4113997,Subsumes,20110731,20991231,
4331509,4113997,Subsumes,20110731,20991231,
40481371,4113997,Is a,20110731,20991231,
4113997,4113997,Mapped from,19700101,20991231,
4113997,4113997,Maps to,19700101,20991231,
37172688,4113997,Is a,20230927,20991231,
4322566,4113997,Is a,20190731,20991231,
4103655,4113997,Is a,20200309,20991231,
4123594,4113997,Is a,20110731,20991231,
4022570,4113997,Subsumes,20110731,20991231,
957136,45634255,RxNorm - SPL,20150129,20991231,
19008572,44340370,RxNorm - SPL,19700101,20991231,
40653900,3013682,Subsumes,20180615,20991231,
45876002,3013682,Subsumes,19700101,20991231,
3025200,3013682,Panel contains,19700101,20991231,
3037839,3013682,Panel contains,19700101,20991231,
36304850,3013682,Panel contains,19700101,20991231,
40655590,3013682,Subsumes,20180615,20991231,
40757364,3013682,Panel contains,19700101,20991231,
3013682,3013682,Mapped from,19700101,20991231,
3013682,3013682,Maps to,19700101,20991231,
3026023,3013682,Panel contains,19700101,20991231,
3022035,3013682,Panel contains,19700101,20991231,
42868693,3013682,Panel contains,19700101,20991231,
1002303,3013682,Panel contains,19700101,20991231,
36304718,3013682,Panel contains,19700101,20991231,
37057676,3013682,Subsumes,19700101,20991231,
42868771,3013682,Panel contains,19700101,20991231,
3006343,3013682,Panel contains,19700101,20991231,
4074649,3013682,Subsumes,20191213,20991231,
40757363,3013682,Panel contains,19700101,20991231,
46275427,45683778,RxNorm - SPL,19700101,20991231,
19134047,44350890,RxNorm - SPL,19700101,20991231,
46287328,42804463,RxNorm - SPL,20180420,20991231,
19078106,45799814,RxNorm - SPL,20150129,20991231,
1127433,1747556,RxNorm - SPL,20190818,20991231,
4043545,4043545,Mapped from,19700101,20991231,
4043545,4043545,Maps to,19700101,20991231,
432586,4043545,Subsumes,20110731,20991231,
438409,4043545,Is a,20200309,20991231,
45771096,4043545,Subsumes,20150131,20991231,
19078106,45896918,RxNorm - SPL,20150326,20991231,
40228214,44346142,RxNorm - SPL,19700101,20991231,
1115171,45790644,RxNorm - SPL,20150129,20991231,
36217216,36214108,Dose form group of,20160801,20991231,
19078461,36214108,RxNorm is a,20160801,20991231,
40054158,36214108,RxNorm is a,20160801,20991231,
19019979,36214108,RxNorm is a,20160801,20991231,
36218537,36214108,Tradename of,20160801,20991231,
1177480,36214108,RxNorm ing of,20160801,20991231,
19019072,36214108,RxNorm is a,20160801,20991231,
37044673,3048238,Subsumes,19700101,20991231,
3041250,3048238,Contained in panel,19700101,20991231,
3048238,3048238,Mapped from,19700101,20991231,
3048238,3048238,Maps to,19700101,20991231,
45876029,3048238,Subsumes,19700101,20991231,
3006734,3048238,Contained in panel,19700101,20991231,
19078461,44351125,RxNorm - SPL,19700101,20991231,
1127433,45681939,Mapped from,19700101,20991231,
1127433,45681939,RxNorm - SPL,19700101,20991231,
40166828,46302635,RxNorm - SPL,19700101,20991231,
40166830,46302635,RxNorm - SPL,19700101,20991231,
200450,4091342,Is a,20110731,20991231,
4091342,4091342,Mapped from,19700101,20991231,
4091342,4091342,Maps to,19700101,20991231,
4021780,4091342,Subsumes,20110731,20991231,
4090872,4091342,Is a,20110731,20991231,
40185276,36367778,RxNorm - SPL,19700101,20991231,
19020053,36154684,RxNorm - SPL,19700101,20991231,
40229134,45793804,RxNorm - SPL,20150129,20991231,
19080128,42805413,RxNorm - SPL,19700101,20991231,
1147187,1147187,Mapped from,20181011,20991231,
1147187,1147187,Maps to,20181011,20991231,
798878,1147187,Version contains,20230208,20991231,
1147335,1147187,Subsumes,20141111,20991231,
756265,1147187,Version contains,20210925,20991231,
37399614,37399614,Mapped from,20160731,20991231,
37399614,37399614,Maps to,20160731,20991231,
19078461,45644825,Mapped from,19700101,20991231,
19078461,45644825,RxNorm - SPL,20150129,20991231,
37110208,4129898,Subsumes,20230927,20991231,
196738,4129898,Subsumes,20110731,20991231,
4129898,4129898,Mapped from,19700101,20991231,
4129898,4129898,Maps to,19700101,20991231,
196068,4129898,Is a,20110731,20991231,
4129900,4129898,Is a,20110731,20991231,
4102114,4129898,Subsumes,20110731,20991231,
4129899,4129898,Is a,20110731,20991231,
4129901,4129898,Is a,20110731,20991231,
4129902,4129898,Is a,20110731,20991231,
4054501,4129898,Subsumes,20110731,20991231,
200670,4129898,Is a,20110731,20991231,
4181487,4129898,Is a,20110731,20991231,
197518,4129898,Is a,20110731,20991231,
46234346,42518498,RxNorm - SPL,20190616,20991231,
974166,21600467,RxNorm - ATC sec up,20200601,20991231,
21600466,21600467,Subsumes,20120815,20991231,
956874,21600467,RxNorm - ATC sec up,20200601,20991231,
4193182,4193182,Mapped from,19700101,20991231,
4193182,4193182,Maps to,19700101,20991231,
4129391,4193182,Is a,20110731,20991231,
4180154,4193182,Subsumes,20110731,20991231,
4193988,4193182,Subsumes,20110731,20991231,
199067,4193182,Is a,20110731,20991231,
4146439,4193182,Is a,20110731,20991231,
739207,44344108,RxNorm - SPL,20190908,20991231,
19078106,46291638,RxNorm - SPL,19700101,20991231,
1115171,45782992,RxNorm - SPL,20150129,20991231,
40165257,3986419,RxNorm - SPL,20231112,20991231,
798878,756279,Version contains,20230208,20991231,
1147305,756279,Subsumes,20210925,20991231,
756279,756279,Mapped from,20210925,20991231,
756279,756279,Maps to,20210925,20991231,
756265,756279,Version contains,20210925,20991231,
19078461,36600162,RxNorm - SPL,20191110,20991231,
19046742,45622460,Mapped from,19700101,20991231,
19046742,45622460,RxNorm - SPL,19700101,20991231,
195500,196364,Subsumes,20110731,20991231,
4047648,196364,Subsumes,20110731,20991231,
196364,196364,Mapped from,19700101,20991231,
196364,196364,Maps to,19700101,20991231,
19075001,42649038,RxNorm - SPL,20221113,20991231,
3051205,3051205,Mapped from,19700101,20991231,
3051205,3051205,Maps to,19700101,20991231,
40657674,3051205,Subsumes,20180615,20991231,
45876059,3051205,Subsumes,19700101,20991231,
37045581,3051205,Subsumes,19700101,20991231,
40761534,3051205,Panel contains,19700101,20991231,
45876033,3022313,Subsumes,19700101,20991231,
37042736,3022313,Subsumes,19700101,20991231,
3022313,3022313,Mapped from,19700101,20991231,
3022313,3022313,Maps to,19700101,20991231,
3020891,3022313,Contained in panel,19700101,20991231,
19008572,45627104,RxNorm - SPL,20150129,20991231,
4096536,4096536,Mapped from,19700101,20991231,
4096536,4096536,Maps to,19700101,20991231,
4175810,4096536,Is a,20110731,20991231,
4071874,4096536,Is a,20220128,20991231,
4207230,4096536,Is a,20110731,20991231,
4090861,4096536,Subsumes,20110731,20991231,
19022750,36158909,RxNorm - SPL,19700101,20991231,
19022781,36158909,RxNorm - SPL,19700101,20991231,
40174880,37140474,RxNorm - SPL,20240218,20991231,
3023103,40655325,Is a,20180615,20991231,
40652431,40655325,Subsumes,20180615,20991231,
40163924,1237439,RxNorm - SPL,19700101,20991231,
40072151,1718701,RxNorm inverse is a,20170103,20991231,
40232714,1718701,Constitutes,20170103,20991231,
36223433,1718701,RxNorm inverse is a,20170103,20991231,
1718701,1718701,Mapped from,20170103,20991231,
1718701,1718701,Maps to,20170103,20991231,
36223432,1718701,RxNorm inverse is a,20170103,20991231,
44344164,1718701,SPL - RxNorm,19700101,20991231,
40162522,37313762,RxNorm - SPL,20200510,20991231,
19020053,45678830,Mapped from,19700101,20991231,
19020053,45678830,RxNorm - SPL,20150129,20991231,
21601423,21601422,Is a,20120815,20991231,
21601421,21601422,Subsumes,20120815,20991231,
3022621,37027195,Is a,19700101,20991231,
36207527,40758534,Subsumes,19700101,20991231,
45875969,40758534,Subsumes,19700101,20991231,
3027172,40758534,Contained in panel,19700101,20991231,
3029187,40758534,Contained in panel,19700101,20991231,
3025315,40758534,Contained in panel,19700101,20991231,
40758534,40758534,Mapped from,20090423,20991231,
40758534,40758534,Maps to,20090423,20991231,
798878,1147082,Version contains,20230208,20991231,
1147082,1147082,Mapped from,20181011,20991231,
1147082,1147082,Maps to,20181011,20991231,
756265,1147082,Version contains,20210925,20991231,
1147301,1147082,Subsumes,20141111,20991231,
46287328,1979885,RxNorm - SPL,20220315,20991231,
40229134,45665857,Mapped from,19700101,20991231,
40229134,45665857,RxNorm - SPL,19700101,20991231,
19019072,45619838,RxNorm - SPL,20150129,20991231,
19078461,45699731,Mapped from,19700101,20991231,
19078461,45699731,RxNorm - SPL,19700101,20991231,
19022750,44357043,RxNorm - SPL,19700101,20991231,
1154541,1154541,Mapped from,19700101,20991231,
1154541,1154541,Maps to,19700101,20991231,
1154343,1154541,RxNorm ing of,20050404,20991231,
1154536,1154541,Consists of,20050404,20991231,
19133905,820511,RxNorm - SPL,20210411,20991231,
798878,1147564,Version contains,20230208,20991231,
1147564,1147564,Mapped from,20181011,20991231,
1147564,1147564,Maps to,20181011,20991231,
756265,1147564,Version contains,20210925,20991231,
1147330,1147564,Subsumes,20141111,20991231,
81902,4056621,Subsumes,20110731,20991231,
764205,4056621,Subsumes,20180131,20991231,
4056621,4056621,Mapped from,19700101,20991231,
4056621,4056621,Maps to,19700101,20991231,
40232448,45793853,RxNorm - SPL,20150129,20991231,
40223821,45658652,RxNorm - SPL,19700101,20991231,
19127904,45697433,RxNorm - SPL,19700101,20991231,
4043023,4043023,Mapped from,19700101,20991231,
4043023,4043023,Maps to,19700101,20991231,
4308384,4043023,Is a,20110731,20991231,
4040549,4043023,Is a,20110731,20991231,
4042346,4043023,Is a,20110731,20991231,
4142040,4043023,Is a,20110731,20991231,
4042672,4043023,Is a,20110731,20991231,
4032129,4043023,Is a,20110731,20991231,
4042645,4043023,Is a,20110731,20991231,
4189705,4043023,Is a,20110731,20991231,
4043022,4043023,Subsumes,20110731,20991231,
4042678,4043023,Is a,20110731,20991231,
4211641,4043023,Is a,20110731,20991231,
4300244,4043023,Is a,20110731,20991231,
40185304,45663627,RxNorm - SPL,20150129,20991231,
19078461,46240791,RxNorm - SPL,20150708,20991231,
40185304,1784222,RxNorm - SPL,20210912,20991231,
201826,37016354,Due to of,20160131,20991231,
4044391,37016354,Subsumes,20160131,20991231,
37016354,37016354,Mapped from,20160131,20991231,
37016354,37016354,Maps to,20160131,20991231,
376065,37016354,Subsumes,20160131,20991231,
40166824,45691284,Mapped from,19700101,20991231,
40166824,45691284,RxNorm - SPL,20150129,20991231,
1713694,44359864,RxNorm - SPL,19700101,20991231,
19020053,3951858,RxNorm - SPL,20230611,20991231,
2110044,2110044,Mapped from,20030331,20991231,
2110044,2110044,Maps to,20030331,20991231,
4251314,2110044,SNOMED cat - CPT4,19800101,20991231,
4251314,2110044,SNOMED - CPT4 eq,20140401,20991231,
45888096,2110044,Subsumes,19700101,20991231,
4276520,2110044,SNOMED cat - CPT4,19800101,20991231,
4276520,2110044,SNOMED - CPT4 eq,20140401,20991231,
45876044,36661384,Subsumes,19700101,20991231,
40653953,36661384,Subsumes,20201215,20991231,
3967525,36661384,Subsumes,19700101,20991231,
37021252,36661384,Contained in panel,19700101,20991231,
37020635,36661384,Contained in panel,19700101,20991231,
36661384,36661384,Mapped from,20200617,20991231,
36661384,36661384,Maps to,20200617,20991231,
19080128,45782462,RxNorm - SPL,20150129,20991231,
19134047,3976292,RxNorm - SPL,20231001,20991231,
4104161,4270932,Subsumes,20140131,20991231,
4132929,4270932,Subsumes,20110731,20991231,
4270932,4270932,Mapped from,19700101,20991231,
4270932,4270932,Maps to,19700101,20991231,
40228214,46294544,RxNorm - SPL,20151016,20991231,
19080128,36324512,RxNorm - SPL,20230108,20991231,
1146976,1147307,Is a,20141111,20991231,
798878,1147307,Version contains,20230208,20991231,
1147307,1147307,Mapped from,20181011,20991231,
1147307,1147307,Maps to,20181011,20991231,
1146972,1147307,Is a,20141111,20991231,
756265,1147307,Version contains,20210925,20991231,
1146974,1147307,Is a,20141111,20991231,
1146975,1147307,Is a,20141111,20991231,
1146973,1147307,Is a,20141111,20991231,
1146977,1147307,Is a,20141111,20991231,
19078461,45657184,Mapped from,19700101,20991231,
19078461,45657184,RxNorm - SPL,19700101,20991231,
19020053,45687602,Mapped from,19700101,20991231,
19020053,45687602,RxNorm - SPL,19700101,20991231,
1797515,2519931,RxNorm - SPL,20231001,20991231,
19019072,45645625,RxNorm - SPL,20150129,20991231,
19133873,44350522,RxNorm - SPL,19700101,20991231,
19075601,45783587,RxNorm - SPL,20150129,20991231,
46234346,3946891,RxNorm - SPL,19700101,20991231,
1718702,40231805,Has tradename,20170103,20991231,
36228175,40231805,RxNorm inverse is a,20160801,20991231,
40072109,40231805,RxNorm inverse is a,20141201,20991231,
45630119,40231805,SPL - RxNorm,19700101,20991231,
45778606,40231805,SPL - RxNorm,20150129,20991231,
45637798,40231805,Maps to,19700101,20991231,
45637798,40231805,SPL - RxNorm,19700101,20991231,
36228174,40231805,RxNorm inverse is a,20160801,20991231,
40231805,40231805,Mapped from,20110102,20991231,
40231805,40231805,Maps to,20110102,20991231,
40232710,40231805,Constitutes,20110103,20991231,
45682498,40231805,SPL - RxNorm,20150129,20991231,
46239532,40231805,SPL - RxNorm,20150708,20991231,
46303097,40231805,SPL - RxNorm,19700101,20991231,
45643359,40231805,SPL - RxNorm,20150129,20991231,
45673622,40231805,SPL - RxNorm,19700101,20991231,
45677010,40231805,SPL - RxNorm,19700101,20991231,
45682295,40231805,SPL - RxNorm,20150129,20991231,
45794257,40231805,SPL - RxNorm,20150129,20991231,
45803509,40231805,SPL - RxNorm,20150129,20991231,
40162522,45783458,RxNorm - SPL,20150129,20991231,
19123592,46313916,RxNorm - SPL,19700101,20991231,
19075380,37493905,RxNorm - SPL,20200412,20991231,
40232448,45675399,RxNorm - SPL,20150129,20991231,
19020053,45778367,RxNorm - SPL,20150129,20991231,
19046742,36370453,RxNorm - SPL,20201108,20991231,
19037794,21600570,RxNorm - ATC sec up,20211004,20991231,
1595799,21600570,RxNorm - ATC sec up,20211004,20991231,
1343916,21600570,RxNorm - ATC sec up,20211004,20991231,
21600565,21600570,Subsumes,20120815,20991231,
1125315,21600570,RxNorm - ATC sec up,20211004,20991231,
1361711,21600570,RxNorm - ATC sec up,20211004,20991231,
1308738,21600570,RxNorm - ATC sec up,20211004,20991231,
1129625,21600570,RxNorm - ATC sec up,20211004,20991231,
1396131,21600570,RxNorm - ATC sec up,20211004,20991231,
1112807,21600570,RxNorm - ATC sec up,20211004,20991231,
1705674,21600570,RxNorm - ATC sec up,20211004,20991231,
718583,21600570,RxNorm - ATC sec up,20211004,20991231,
46235689,37075803,Is a,19700101,20991231,
19075380,727731,RxNorm - SPL,20220410,20991231,
200675,193437,Is a,20110731,20991231,
193437,193437,Mapped from,19700101,20991231,
193437,193437,Maps to,19700101,20991231,
4094114,193437,Subsumes,20110731,20991231,
4131756,193437,Subsumes,20110731,20991231,
195793,193437,Is a,20110731,20991231,
19020053,45640029,Mapped from,19700101,20991231,
19020053,45640029,RxNorm - SPL,19700101,20991231,
19075380,45650406,Mapped from,19700101,20991231,
19075380,45650406,RxNorm - SPL,19700101,20991231,
19020053,45784450,RxNorm - SPL,20150129,20991231,
40228214,45644539,RxNorm - SPL,20150129,20991231,
19022750,45654930,RxNorm - SPL,20150129,20991231,
19022781,45654930,RxNorm - SPL,20150129,20991231,
40228214,35903164,RxNorm - SPL,19700101,20991231,
19078461,45680590,Mapped from,19700101,20991231,
19078461,45680590,RxNorm - SPL,20150129,20991231,
19022750,37145793,RxNorm - SPL,20240218,20991231,
19046742,45646509,Mapped from,19700101,20991231,
19046742,45646509,RxNorm - SPL,19700101,20991231,
4033496,4298722,Subsumes,20110731,20991231,
4298722,4298722,Mapped from,19700101,20991231,
4298722,4298722,Maps to,19700101,20991231,
4197912,4298722,Subsumes,20220128,20991231,
4313440,4298722,Subsumes,20220128,20991231,
45763641,4298722,Is a,20200309,20991231,
42537650,4298722,Subsumes,20220128,20991231,
4148368,4298722,Subsumes,20220128,20991231,
40185280,1205131,RxNorm - SPL,19700101,20991231,
19078461,45642908,RxNorm - SPL,20150129,20991231,
19133905,46240165,RxNorm - SPL,20150708,20991231,
19133873,46240165,RxNorm - SPL,20150708,20991231,
40139614,36225011,RxNorm is a,20160801,20991231,
19126352,36225011,RxNorm is a,20160801,20991231,
36217212,36225011,Dose form group of,20160801,20991231,
1361711,36225011,RxNorm ing of,20160801,20991231,
3048564,40653951,Is a,20180615,20991231,
40652428,40653951,Subsumes,20180615,20991231,
21601453,21601454,Subsumes,20120815,20991231,
974166,21601454,RxNorm - ATC sec up,20200601,20991231,
956874,21601454,RxNorm - ATC sec up,20200601,20991231,
40229134,46243772,RxNorm - SPL,20150708,20991231,
19020053,45647850,RxNorm - SPL,19700101,20991231,
1539407,1205156,RxNorm - SPL,20210131,20991231,
1539463,1205156,RxNorm - SPL,20210411,20991231,
1539411,1205156,RxNorm - SPL,20210131,20991231,
46234346,37123238,RxNorm - SPL,20240107,20991231,
4054050,4091698,Is a,20110731,20991231,
4091698,4091698,Mapped from,20150301,20991231,
4091698,4091698,Maps to,20150301,20991231,
4123466,4091698,Subsumes,20110731,20991231,
40229134,45795841,RxNorm - SPL,20150129,20991231,
40652445,40656147,Subsumes,20180615,20991231,
3009261,40656147,Is a,20180615,20991231,
4022201,4054054,Subsumes,20110731,20991231,
74124,4054054,Is a,20220128,20991231,
4054054,4054054,Mapped from,19700101,20991231,
4054054,4054054,Maps to,19700101,20991231,
73553,4054054,Subsumes,20110731,20991231,
4134184,4054054,Is a,20110731,20991231,
4231941,4054054,Is a,20110731,20991231,
4189679,2004090,Subsumes,19700101,20991231,
2004090,2004090,Mapped from,19700101,20991231,
2004090,2004090,Maps to,19700101,20991231,
4279903,2004090,Subsumes,20180625,20991231,
19019072,36154216,RxNorm - SPL,19700101,20991231,
21604329,21604342,Subsumes,20120815,20991231,
1551099,21604342,RxNorm - ATC sec up,20211004,20991231,
723013,21604342,RxNorm - ATC sec up,20200601,20991231,
