Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
33bb640c-c0c2-3c5b-a1b9-6d63bf0fac21,REGENCY SOUTHERNCARE-METRO ATLANTA,1051 CULPEPPER DRIVE SW  SUITE 100,CONYERS,GA,300945986,33.650886,-84.022221,6784131360,0.0,30
ba9ed7c0-dc71-3f57-a7bf-c974c62d419a,BUFORD FAMILY PRACTICE AND URGENT CARE CENTER  P C,2805 HAMILTON MILL RD,BUFORD,GA,305194110,34.1069924,-83.9818123,6785410588,0.0,16
a3eefc47-60ab-3fe4-a115-910d7047fe1e,EAGLE EYE AND MEDICAL CLINIC INC,3138B HIGHWAY 278 NW,COVINGTON,GA,300142300,33.6027699,-83.8609955,7707841172,0.0,42
6fd203a3-0235-3ee2-82a2-b93ff0fd9fbc,KINDRED AT HOME,1921 WHITTLESEY ROAD   SUITE 310,COLUMBUS,GA,319049212,32.539444555555555,-84.96391316666667,7066497990,0.0,3
13fc61db-6999-36a0-b480-fd07571a5e24,LIFEBRITE COMMUNITY HOSPITAL OF EARLY,11740 COLUMBIA STREET,BLAKELY,GA,398232574,31.3773475,-84.9343388,2297234241,0.0,35
ba28e47d-6c6e-3fad-a414-34e718aefd7c,TRADITIONS HEALTH AND REHABILITATION,2816 EVANS MILL ROAD,LITHONIA,GA,300587440,33.7123305,-84.1051939,7704822961,0.0,1
6fa2392c-3560-3399-b1eb-7c1bcc4973fe,GEORGE MARTINEZ OFFICE OF INTERNAL MEDICINE LLC,750 N. COBB ST.,MILLEDGEVILLE,GA,310617167,33.087568672434266,-83.24433331322464,4784525515,0.0,45
1ba9a112-ab55-34bb-884f-f197920ad9e6,DOUGLASVILLE NURSING AND REHABILITATION CENTER,4028 HWY 5,DOUGLASVILLE,GA,301353530,33.7514966,-84.7477136,7709427111,0.0,39
0faad867-f194-3d1f-9db1-b92b144b413f,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 W,FAYETTEVILLE,GA,302144551,33.45314975,-84.5078021547979,7707197071,0.0,312
288003cc-e94b-3067-bbb9-1c59ec5f2b39,PEACHTREE PRIMARY CARE PC,1570 OLD ALABAMA RD,ROSWELL,GA,300762108,34.0227665,-84.31494981606471,7706766838,0.0,19
b4758d29-4ea7-3342-b30d-006068a3a664,BRIAN CENTER HEALTH & REHABILITATION/CANTON,150 HOSPITAL CIRCLE N.W.,CANTON,GA,301143209,34.2367621,-84.4907621,7704795649,0.0,14
719b7a1c-3f36-34a6-88db-c9910e4f5556,DOUGLAS HOSPITAL  INC.,8954 HOSPITAL DR,DOUGLASVILLE,GA,301345632,33.738904250000004,-84.73181925810573,7709491500,0.0,651
6cbb1bfa-332e-3a92-9df2-97dc11dcafe6,SOUTHEAST GEORGIA HEALTH SYSTEM  INC,2000 DAN PROCTOR DR,ST MARYS,GA,315583810,30.7809652,-81.61461479792533,9125766200,0.0,15
79ad9de1-9628-336b-b9ce-84e92af5616d,HIS HANDS FAMILY PRACTICE CLINIC LLC,6011 HENDRIX LN,MABLETON,GA,301263483,33.80793732363366,-84.56611317420722,6785595803,0.0,79
262f4d79-ca49-3058-bd30-d174c8e6375a,SELECT SPECIALTY HOSPITAL MIDTOWN ATLANTA LLC,705 JUNIPER ST NE,EAST POINT,GA,303443615,33.6795531,-84.4393724,4048732871,0.0,199
b56f456b-91cc-3e78-aecc-b509ce325b4b,GRADY MEMORIAL HOSPITAL CORPORATION,80 JESSE HILL JR DR SE,ATLANTA,GA,303033050,33.7517323,-84.3820052053816,4046161000,0.0,2
81823cb4-8381-38ef-b533-19cf4c62830b,INTREPID USA HEALTHCARE SERVICES,2510 ARCHWOOD DRIVE SUITES 11 &12,ALBANY,GA,317076623,31.613970306409666,-84.21295086171942,2294308878,0.0,8
2c00e071-289b-31b2-bcaf-ce28574a0bb0,MT VERNON FAMILY MEDICINE,1705 MOUNT VERNON RD STE A,DUNWOODY,GA,30338,33.946799,-84.331654,7703509100,0.0,109
a0fe8894-656c-3c11-ba31-4ee66ad14f5e,MERIWETHER HEALTHCARE LLC,5995 SPRING ST,WARM SPRINGS,GA,318302149,32.889819900000006,-84.68298391877875,7066553331,0.0,44
46d9c8bb-81a7-34db-8fbd-e1e2127511df,CHARIS HEALTHCARE LLC,2365 POWDER SPRINGS RD SW STE 1103,MARIETTA,GA,300644574,33.9222864,-84.5777666,4706049800,0.0,49
eb1c3f73-cd50-3429-bf1e-24b44ba7721c,ANDREW T MECCA URGENT CARE LLC,5612 WHITESVILLE RD,COLUMBUS,GA,319049031,32.52347800818157,-84.95858434888578,7063222223,0.0,9
d0f4b9fe-6727-3019-ac87-50fcc372bb70,CHILDREN'S HEALTHCARE OF ATLANTA AT EGLESTON,1405 CLIFTON ROAD  NE,ATLANTA,GA,303292309,33.79356545,-84.3198588725491,4047856101,0.0,30
5381b76a-649b-3f1c-b445-0725f29178e5,OAKHURST MEDICAL CENTER INC,1760 CANDLER ROAD,DECATUR,GA,300323254,33.752575,-84.29213,4042988998,0.0,62
93caa925-46fd-31c7-bde8-3ba5fa1c32c7,DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL DISABILITIES,1915 EISENHOWER DR,SAVANNAH,GA,314065027,31.9995831,-81.08202707384353,9123562011,0.0,112
4090babd-46dc-3204-83f1-792afb95ee53,CARECONNECT FAMILY PRACTICE,23 OLD SCHOOL ROAD,GEORGETOWN,GA,398544627,31.884605,-85.1074308,2293349353,0.0,50
49fc2a53-1125-39ec-86bd-128652b8f11b,ATLANTA PLUS URGENT CARE,2121 SALEM RD. SE,SANDY SPRINGS,GA,303503931,33.9242688,-84.3785379,7706794360,0.0,16
8bf0efd1-696e-3304-b63e-96f981de0ef5,AMEDISYS HOME HEALTH,17 PARK OF COMMERCE BLVD  SUITE 100,SAVANNAH,GA,314057470,32.066191076778495,-81.16221956438116,9122339800,0.0,6
7025e738-9991-3d1a-b7a1-e8a488bf30c5,LANIER HOSPICE LLC,4482 COMMERCE DR STE 201,BUFORD,GA,305187503,34.09983148515636,-84.01062580290083,4046935608,0.0,2
986a2b1a-ca89-376e-ba07-9c0bc5692e88,UH INTERNAL MEDICINE PARTNERS,3121 PEACH ORCHARD RD,AUGUSTA,GA,309063531,33.412257938248295,-82.02596317186881,7067925075,0.0,52
d710df69-7759-389e-8d5e-e7480a5f6a78,AMEDISYS HOSPICE,138 CANAL STREET SUITES 304/305,POOLER,GA,313224051,32.13086743649016,-81.2550909305182,9126915755,0.0,6
00cbd770-6e97-3d32-bdbf-0ceeb4eff735,CRISP URGENT CARE AND MEDICAL CENTER,216 HOSPITAL DRIVE,CORDELE,GA,310151782,31.9635074,-83.7823938,2292719330,0.0,9
33e6a21c-5d6c-3024-a2e0-2026220f4bd6,SOUTHSIDE MEDICAL CENTER  INC.,540 FAYETTEVILLE RD SE,ATLANTA,GA,303162306,33.73929007913624,-84.3111766804243,4046881350,0.0,72
34191958-daa5-3ea4-852b-6095203df5a1,SOUTHEAST SPINE CENTER LLC,7450 SKIDAWAY RD,SAVANNAH,GA,314066446,32.052369,-81.066595,9122336811,0.0,433
441cb169-dc03-3226-a6a6-116c7894516a,TMC VILLA RICA HOSPITAL  INC,601 DALLAS HWY,VILLA RICA,GA,301801202,33.74539685,-84.9164803348259,7704563000,0.0,66
46f007ca-7fb2-3d7b-a380-51694bdae8dc,FAYETTEVILLE CENTER FOR NURSING & HEALING LLC,110 BRANDYWINE BLVD,FAYETTEVILLE,GA,302141500,33.45228562133494,-84.48321192879523,7704612928,0.0,2
1c9347c3-abf3-3456-a4ba-1314b984f884,TIFT REGIONAL MEDICAL CENTER,901 E 18TH STREET,TIFTON,GA,317943682,31.470508199999998,-83.49107456319317,2293827120,0.0,1056
e3599d88-9c9b-3e7b-8336-da320c920b04,NORTH FULTON PRIMARY CARE-WILLEO ROAD  LLC,9420 WILLEO RD,ROSWELL,GA,300756773,34.01022976190476,-84.37455784523809,4702354859,0.0,38
a43202b6-5465-3868-948c-0618d80fadfd,SANDY SPRINGS HEALTH AND REHABILITATION,1500 S JOHNSON FERRY ROAD,ATLANTA,GA,303191612,33.7489924,-84.3902644,4042522002,0.0,4
9296feaa-5e01-3c87-b7b9-d13246f824b0,PHYSICIANS UNITED URGENT CARE  P.C.,253 ROBT DANEL JR PKWY STE C,AUGUSTA,GA,309090801,33.4709714,-81.9748429,4708194849,0.0,1
c9c892b5-1327-3f3f-bdc9-b20005ab21be,CARECONNECT HEALTH INC,1007 E 16TH AVE,CORDELE,GA,310154553,31.9613198,-83.7592945,2292738881,0.0,49
378ac572-c3aa-3197-ad28-2eac65857439,PIEDMONT HEALTHCARE ENCOMPASS HEALTH REHAB HOSPITAL OF HENRY  LLC,2200 PATRICK HENRY PKWY,MCDONOUGH,GA,302534207,33.4473361,-84.1468616,4707132000,0.0,189
d783b554-4383-3e2c-bbd3-e70c63c947b0,DOWELL FAMILY WELLNESS  LLC,3600 DEKALB TECHNOLOGY PKWY,ATLANTA,GA,303403619,33.7489924,-84.3902644,4703953478,0.0,33
21ddf35f-ffc0-33a4-a452-fdccebbfc747,HOSPITAL AUTHORITY OF WILKES COUNTY,120 GORDON ST,WASHINGTON,GA,306730370,33.7285564,-82.74269761561945,7066782151,0.0,56
4dee99c8-e06e-3ace-a776-d04675f82583,EASTVIEW NURSING CENTER,3020 JEFFERSONVILLE ROAD,MACON,GA,312175118,32.84195236661236,-83.57232769445005,4787463547,0.0,3
6ca6121e-df3c-3b75-ba90-62d48f54daa4,ST MARY'S SACRED HEART HOSPITAL  INC,367 CLEAR CREEK PARKWAY,LAVONIA,GA,305534173,34.4407531,-83.1309122,7063567800,0.0,36
5c9c828d-55ad-3f38-bea2-5a39ec4883b8,CANDLER INTERNAL MEDICINE,106 BRIARWOOD RD,STATESBORO,GA,304582459,32.408991,-81.76357942424242,9128715000,0.0,17
1249788c-8ad2-36f4-a1ee-63478e965955,NEWTOWN PARK MEDICAL CLINIC AND GERIATRICS LLC,2880 OLD ALABAMA RD #300,JOHNS CREEK,GA,300225033,34.02115338419756,-84.27462475744258,4702993991,0.0,19
71d1e250-680d-39d9-8798-66a2af9d2142,QUINTON MEM HC & REHAB CENTER,1115 PROFESSIONAL BLVD,DALTON,GA,307202628,34.792970890994376,-84.98630930619386,7062264642,0.0,19
8c357d6c-84a4-3074-8b8a-67a864ce814d,FIRST CHOICE PRIMARY CARE  INC.,174 WALNUT ST,MACON,GA,312013440,32.83595101388889,-83.6213085,4787874266,0.0,54
6593e2c4-0d0c-38c9-bb68-476865699756,WARRENTON HEALTH AND REHAB,813 ATLANTA HIGHWAY,WARRENTON,GA,308289105,33.42105622968945,-82.68031246093858,7064653328,0.0,7
833d8c55-aec3-3aa4-97bf-e4356f6a99bc,BWELL MEDICAL AND WELLNESS CENTER,5933 STEWART PKWY,DOUGLASVILLE,GA,301352371,33.80663553125131,-84.75820101522436,4703319468,0.0,72
9faf5c2a-8459-3413-a3b9-797058fee491,SPARLIN HEALTH CARE  LLC,923 DILL AVE SW,ATLANTA,GA,303104145,33.71839565263158,-84.41850310526316,4047533141,0.0,17
54476f24-38a0-31db-b344-43b260ac23b1,PRIME HEALTHCARE FOUNDATION - SOUTHERN REGIONAL LLC,11 UPPER RIVERDALE RD SW,RIVERDALE,GA,302742615,33.5726113,-84.4132594,7709918000,0.0,19
7057b854-9bb5-3cb9-ac70-1903f4daa27d,HUTCHESON MEDICAL CENTER,100 GROSS CRESCENT,FORT OGLETHORPE,GA,307423643,34.9466765,-85.2629057,7068582101,0.0,30
62322037-5416-331e-93e0-0fb0bfbd6a4c,Savannah Vet Center,321 Commercial Dr,Savannah,GA,31406,32.006786,-81.10781,912-961-5800 Or 912-961-5800,0.0,185
d0c7c2f5-9818-3deb-9c27-2ea08bf95972,PROFESSIONAL RESOURCES MANAGEMENT OF RABUN  LLC,162 LEGACY PT,CLAYTON,GA,305255354,33.5204959,-84.3591713,7067820401,0.0,26
7f6e3fc1-b222-3408-9a29-ad289522be8d,SAINT JOSEPH'S MERCY CARE SERVICES INC,1976 FLAT SHOALS RD SE STE B,ATLANTA,GA,303162857,33.72621713043478,-84.32287713043478,6788438601,0.0,34
8762ac1e-d10e-3df8-9f51-81f8161d6548,AFFINIS HOSPICE  LLC,2402 TIFT AVE N STE 201,TIFTON,GA,317941883,31.47642418367347,-83.50312304081632,2293865364,0.0,2
2fc7f103-2029-3e28-833c-723046f23c64,HOSPITAL AUTHORITY OF WILKES COUNTY,120 GORDON ST,WASHINGTON,GA,306730370,33.7285564,-82.74269761561945,7066789211,0.0,90
c1b840bb-e364-3edb-a80e-a93c942691bb,MIDTOWN UROLOGY SURGICAL CENTER  PC.,1924 PIEDMONT RD NE,ATLANTA,GA,303244117,33.809909649999994,-84.36640670516451,4048810966,0.0,154
8152c53d-e902-33d2-933a-1d505ede6793,MODERN INTERNAL MEDICINE URGENT CARE AND PRIMARY CARE INC.,2457 MARTIN LUTHER KING JR DR SW,ATLANTA,GA,303111712,33.752005,-84.467624,7048586851,0.0,2
d82798f2-d792-3564-a6a1-5531bc4781b1,PEACHTREE CITY URGENT CARE  INC,8 EASTBROOK BND,PEACHTREE CITY,GA,30269,33.41171617990343,-84.56296290660637,7704872273,0.0,2
21ad1d7d-f25f-399f-9b2c-d0e612436f98,ST SIMONS-BY-THE-SEA,2927 DEMERE ROAD,ST SIMONS ISLAND,GA,315221620,31.164119200000002,-81.40226510385112,9126381999,0.0,113
ebea2744-ccbb-372f-bed3-64f409176715,THE HOSPITAL AUTHORITY OF HABERSHAM COUNTY,541 441 HISTORIC HWY N,DEMOREST,GA,305354528,34.565193,-83.5453322,7067542161,0.0,942
420b4396-2c01-3c75-a6cc-c1603b7d0b8e,SAINT JOSEPHS HOSPITAL INC,11705 MERCY BLVD,SAVANNAH,GA,314191711,31.98593,-81.15510237512756,9128192404,0.0,62
b88489c2-987e-3007-9793-0275bb1e46d7,MORROW FAMILY MEDICINE  LLC,3970 DEPUTY BILL CANTRELL MEMORIAL RD,MILTON,GA,300043609,34.1135408,-84.2695169,7707818004,0.0,15
19bb9982-19eb-3fdf-87eb-0e2327b5224f,TY COBB HEALTHCARE SYSTEM  INC.,521 FRANKLIN SPRINGS ST,LAVONIA,GA,305534173,34.4353309,-83.1071278,7062455071,0.0,30
4eefccc8-bd44-35d0-a829-de30e20bf4ab,HEARTLAND HOSPICE SERVICES- BRUNSWICK,664 SCANTON ROAD SUITE 103,JESUP,GA,315451318,31.6074365,-81.8853924,9122618760,0.0,14
e510ecfd-cca9-36d8-b7fd-a7f2da4c6fe4,MAGNOLIA MANOR OF COLUMBUS INC,2010 WARM SPRINGS RD,COLUMBUS,GA,319047932,32.4968974,-84.9635545,7063240387,0.0,2
ece3158c-1479-3cdc-bbb2-ee06750be0d4,SOUTHERN URGENT CARE LLC,4717 HIGHWAY 80 E,SAVANNAH,GA,314102944,32.0564572,-81.0951271,9128982227,0.0,129
cc050ced-708b-3c14-92fb-94c02ce8de76,COMMUNITY HEALTH CARE SYSTEMS  INC.,100 N ABC STREET,MILLEDGEVILLE,GA,310614906,33.0801429,-83.2320991,4782154009,0.0,28
a7a40b42-7cf3-33b5-9e93-f082d8b00ccf,GUARDIAN HOME CARE  LLC,11660 ALPHARETTA HWY  SUITE 440,ROSWELL,GA,300763880,34.0633453,-84.3227656,8667494301,0.0,91
f21346d7-8d5a-3894-9330-21e8e21835f1,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR RD,STATESBORO,GA,304584786,32.414787950000004,-81.77036096209685,9124861000,0.0,2
49293380-3c46-3c1a-a791-e1d2fa85f849,WELLSTAR ATLANTA MEDICAL CENTER,303 PARKWAY DRIVE  NE,EAST POINT,GA,303443615,33.6795531,-84.4393724,4042654000,0.0,73
a87a71e3-d358-333b-8042-311b9eaf9f8a,EAST CENTRAL REGIONAL HOSPITAL,3405 MIKE PADGETT HWY,AUGUSTA,GA,309063815,33.395695,-82.0115058,7067927006,0.0,82
e03d6a50-8109-3960-8913-1e18eaf30436,AMEDISYS HOME HEALTH OF MACON,6040 LAKESIDE COMMONS DR,MILLEDGEVILLE,GA,310617185,33.0801429,-83.2320991,4784760181,0.0,34
1b2e49a9-9d69-360e-a719-98458ba0923a,AFC PHYSICIANS OF GEORGIA URGENT CARE PC,3481 ERNEST BARRETT PKWY,MARIETTA,GA,300642703,33.96135378978623,-84.61920872678462,6783485119,0.0,4
e78e9a3a-195e-384d-97a4-4a03d6c8c016,TIFT REGIONAL HEALTH SYSTEM INC,2735 CENTRAL AVE S,TIFTON,GA,317945645,31.436462,-83.516734,2293885690,0.0,50
bb167b1f-ac82-3374-b993-698359013cc3,COMPASSUS-KENNESAW,300 CHASTAIN CENTER BLVD SUITE 345,KENNESAW,GA,301445557,34.0234337,-84.6154897,7702181997,0.0,11
82fcd346-c0bd-3112-ab41-6c78e88fda0e,HIGHLAND URGENT CARE AND FAMILY MEDICINE LLC,920 PONCE DE LEON AVE NE,ATLANTA,GA,303064212,33.774129,-84.3572617208396,4048151957,0.0,2
2f8da32a-0bfa-36a4-ac73-42e3ef1aeaf8,DELMAR GARDENS OF SMYRNA,404 KING SPRINGS VILLAGE PKWY,SMYRNA,GA,300824240,33.856398,-84.51645412848268,7704324444,0.0,27
f7a6eac6-ccd2-3d98-b97d-527dbeb9644c,ACSH URGENT CARE OF GEORGIA LLC,4861 BILL GARDNER PKWY,LOCUST GROVE,GA,302483644,33.353482,-84.115787,7706265740,0.0,3
7f9356d5-6079-3626-adf0-db02afc1c15b,HAMILTON HOME HEALTH,517 BENJAMIN WAY  SUITE 400,DALTON,GA,307214659,34.759981060704874,-84.96174573449792,7062262848,0.0,25
0fc0a6f4-904f-3c48-bb0b-74f866f28855,UNIVERSITY HEALTH RESOURCES  INC.,2021 SCOTT RD,AUGUSTA,GA,309062539,33.431075438211025,-82.01311925491223,7067931057,0.0,2
2c68ea6b-ab27-3781-af79-695c8f58e337,GAINESVILLE INTERNAL MEDICINE GROUP  LLC,667 LANIER PARK DR,GAINESVILLE,GA,305012059,34.32058956128359,-83.79749540360832,7705327501,0.0,30
2b670b5a-d48d-3c16-85ed-644e561cd491,SELECT SPECIALTY HOSPITAL - SAVANNAH  INC,5353 REYNOLDS STREET 4 SOUTH,SAVANNAH,GA,314056015,32.0564572,-81.0951271,9128197986,0.0,2
032c878e-bf86-372f-9d85-9f5e8d1e079b,ATHENS FAMILY MEDICINE  INC,2205 BARNETT SHOALS RD,ATHENS,GA,306053605,33.9209548,-83.3415401,7065481555,0.0,31
c5d4cc7e-6b95-376e-85cc-c298d432db63,RIVERWOODS BEHAVIORAL HEALTH SYSTEM,223 MEDICAL CENTER DRIVE,RIVERDALE,GA,302742615,33.5726113,-84.4132594,7709918500,0.0,43
a51bd822-89a1-31d3-a51b-08b1409f8cdb,GREEN ACRES HEALTH AND REHABILITATION,313 ALLEN MEMORIAL DRIVE SW,MILLEDGEVILLE,GA,310614405,33.0801429,-83.2320991,4784539437,0.0,3
ae8b5080-7a9b-37b3-8516-f3474d8f5670,WESTSIDE URGENT CARE LLC,2250 MARIETTA BLVD,ATLANTA,GA,303182020,33.81783825880017,-84.44884765460091,4046921050,0.0,3
b8e81566-e792-397f-9624-e4ffba3c35a4,OCEANSIDE HEALTH AND REHAB,7 ROSEWOOD AVENUE,TYBEE ISLAND,GA,313289435,32.016668836734695,-80.84382855102041,9127864511,0.0,12
1e1e36d3-0cad-3142-b499-c894ddd09309,TIFTON FAMILY MEDICINE  PC,902 18TH ST EAST,TIFTON,GA,317943648,31.470318170399665,-83.4912121380766,2293826414,0.0,76
4370bb3c-b42e-3e75-9342-4ea7d4207409,ALLEN FAMILY HEALTHCARE LLC,149 BERKELEY WAY,RIVERDALE,GA,302743902,33.5726113,-84.4132594,6787687541,0.0,72
534350ef-e4c5-3c91-8bf2-c359cc526797,HOMESTEAD HOSPICE OF SOUTH GEORGIA  LLC,110 10TH ST E STE A,TIFTON,GA,31794,31.4549719,-83.5108284,6789660077,0.0,1
8aca6256-5c53-36e2-ad1a-221ae94d8773,COMMUNITY HEALTH CARE SYTEMS- WILKINSON,218 MILLEDGEVILLE HWY,GORDON,GA,310313827,34.5019651,-84.8986308,4788643448,0.0,47
94a9862d-326d-3445-80e9-65fb23eed6c1,WOODSTOCK NURSING & REHAB CTR,105 ARNOLD MILL ROAD,WOODSTOCK,GA,301885027,34.101957999999996,-84.51613356451577,7709260016,0.0,4
9c83cf06-ed7d-31b2-ab8b-a55560c826f6,URGENT MEDICAL MANAGEMENT LLC,421 POOLER PKWY STE 100,SAVANNAH,GA,314191822,32.1412289,-81.2402465,9127372022,0.0,2
b37234a1-7edf-3d46-bcaa-d7b886d5348f,PIEDMONT ATHENS REGIONAL MEDICAL CENTER  INC.,1199 PRINCE AVENUE,WATKINSVILLE,GA,306777241,33.8628959,-83.4087709,7064757000,0.0,36
5e29a418-356a-3a2a-a2eb-39945ef89ab7,AMC/NORTH FULTON URGENT CARE #3  LLC,5655 ATLANTA HWY,ALPHARETTA,GA,300045208,34.0709576,-84.2747329,7703436364,0.0,26
37c03737-4fcc-3d81-9553-16537c99cf77,SPANISH OAKS HOSPICE INC,8510 WHITFIELD AVE,SAVANNAH,GA,314066137,32.0564572,-81.0951271,9123360233,0.0,1
078a5440-2dd5-3461-a6a0-fa0e2d73222e,BALANCED FAMILY WELLNESS,931 LOWER FAYETTEVILLE RD STE H,NEWNAN,GA,30263,33.37530998554339,-84.7589009825516,7066836884,0.0,48
3fe8dc24-87dc-35db-a795-7c7563f80d55,HOUSTON MEDICAL CENTER,1601 WATSON BLVD,WARNER ROBINS,GA,310933431,32.6166157,-83.63073654123762,4789224281,0.0,40
75363263-95e2-3c31-862b-73d7af330229,PIEDMONT NEWNAN HOSPITAL  INC.,745 POPLAR RD,SHARPSBURG,GA,302773589,33.3392842,-84.6485417,7704002320,0.0,42
da185eb5-f9fa-31ad-a48c-4fa3728d0da5,ALPHA INTERNAL MEDICINE LLC,745 GLYNN ST S,FAYETTEVILLE,GA,302142049,33.433763117972,-84.45689448610622,7707195490,0.0,88
bdd10a37-2ccd-3d8c-abe7-b4afcda3c3b1,PRUITTHEALTH HOSPICE-ATHENS,1751 MERIWEATHER DRIVE  SUITE 1A,WATKINSVILLE,GA,306777792,33.8628959,-83.4087709,7065521699,0.0,6
ea321a66-7411-36a7-a717-0b5b1efa03ee,HEARTLAND HOSPICE SERVICES- AUSTELL,5990 LOVE STREET,AUSTELL,GA,30168,33.8087616097561,-84.63397256097562,7707451414,0.0,15
cae80475-7715-3a5c-9ca6-b78c4b7a9700,ANGLYN FAMILY MEDICAL CENTER  LLC,55 SIMS ST,MCDONOUGH,GA,302532320,33.44961820588235,-84.14150620588237,7709573922,0.0,38
e438b2e2-1928-34d2-b0da-c160e594389a,MACON OPERATING LLC,3051 WHITESIDE RD,MACON,GA,312166209,32.74033160367672,-83.6776167893264,4787881421,0.0,2
033897d3-c871-3710-bdfc-78215ab7496b,KENNESAW HEALTH AND WELLNESS CENTER LLC,1595 KENNESAW DUE WEST RD NW STE 100,KENNESAW,GA,301527640,33.99309276190476,-84.62874647619047,4703083365,0.0,36
fccccb38-5b65-3a89-a913-9fb7d38f4821,HEALING PATH WELLNESS LLC,37 W FAIRMONT AVE STE 320,SAVANNAH,GA,314063820,32.00069844897959,-81.12322412244897,9122315251,0.0,31
358e8970-7769-382a-b816-6eb7ee3686f7,AFFINIS HOSPICE  LLC,248 NE BROAD ST,JESUP,GA,315464371,31.609325585858585,-81.87675467676769,9129169795,0.0,1
16c011d4-1946-3b9b-b68a-2fe407f31d3c,LENTZ URGENT CARE & FAMILY MED INC,182 SUNSET BLVD,JESUP,GA,315450401,31.597657756756757,-81.90939567567567,9123852102,0.0,26
876e5c8b-5a97-3dcc-bfad-8e030c849650,UC URGENT CARE INC.,6781 LONDONDERRY WAY,UNION CITY,GA,302912094,33.5726206,-84.5375292,7708977043,0.0,1
5368cfab-0e22-3a6f-8091-308696cd187c,PEACHFORD BEHAVIORAL HEALTH SYSTEM OF ATLANTA,2151 PEACHFORD ROAD,ATLANTA,GA,303386534,33.929196149999996,-84.30100349772643,7704553200,0.0,296
5b58c8ff-ed96-3e6f-b22f-c2d5c3a566a2,AFFINIS HOSPICE  LLC,110 STONE BROOKE DR,GRAY,GA,310325865,33.000408780993304,-83.54475012003402,4789368959,0.0,3
df4f3117-9325-3f4f-b3a5-1dab86b3e6bc,ROCKDALE HEALTHCARE CENTER,1510 RENIASSANCE DRIVE,CONYERS,GA,300123895,33.6676103,-84.0176904,7704834480,0.0,97
bc7e4135-b274-334d-a582-b327a1a4d181,GP HEALTH CARE CENTER,4855 FLOYD RD SW,MABLETON,GA,301261323,33.8363331,-84.5756114,7707436191,0.0,35
21a0c9f7-5b48-3b8d-b17f-accc1a56e478,UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER  INC.,2460 WASHINGTON RD,THOMSON,GA,30824,33.523202600000005,-82.5023687874193,7065951411,0.0,44
2d1c8dcd-b758-3118-b299-b9fb43ddd116,SELECT SPECIALTY HOSPITAL - AUGUSTA  INC,1537 WALTON WAY,AUGUSTA,GA,309043764,33.475495,-81.99032,7067311200,0.0,6
edeeeeb0-6f97-39ab-b6f3-47efdd03b4c1,COLUMBUS SPECIALTY HOSPITAL  INC,616 19TH STREEET,COLUMBUS,GA,319011528,32.4610708,-84.9880449,7064944075,0.0,25
fed20b85-8b3b-3751-8823-e6ac6dab7771,PIEDMONT COLUMBUS REGIONAL NORTHSIDE,100 FRIST CT,COLUMBUS,GA,319095681,32.534974649999995,-84.95122471993574,7064942101,0.0,10
efb6885c-7486-357e-a887-65bd0ea666bb,DEKALB MEDICAL CENTER  INC,2801 DEKALB MEDICAL PKWY,LITHONIA,GA,300584996,33.7057912,-84.14831144086523,4045017534,0.0,63
21f1c4b4-74c7-3bf4-a3dd-58cffe998d94,DECATUR HEALTH RESOURCES  INC.,450 N CANDLER ST,DECATUR,GA,300302626,33.777421450000006,-84.29291852461523,4045017534,0.0,209
2112aaf4-6d15-3f0c-9e5d-3fe9dd571869,FAMILY PRACTICE HEALTHCARE CLINIC/URGENT CARE CLINIC  LLC,10 NORTH 3RD AVE,MCRAE,GA,310554941,32.07027469230769,-82.89997284615384,2298682831,0.0,8
ca5fa9f4-5fad-388c-a582-3b5bd6ca87f9,URGENT MD HEALTHCARE SERVICES  P.C.,101 FORNUM DRIVE,WASHINGTON,GA,306731601,32.9619979,-82.7748026,7064343500,0.0,197
fc967797-caa1-390d-a7c8-a920848687e8,RESORTS AT POOLER INC,508 S ROGERS ST,POOLER,GA,313223116,32.11199893035922,-81.25010913570355,9127486840,0.0,3
9ae79fc4-81b3-3a23-a276-098b8fcd61a0,CARTERSVILLE FAMILY MEDICINE,17 COLLINS DR,CARTERSVILLE,GA,301202487,34.19294728111088,-84.79017278333679,7703869390,0.0,17
66cbe530-1797-303e-8f5d-7906395eeda5,WALKER HEALTH AND WELLNESS LLC,111 BRADFORD DR,BLOOMINGDALE,GA,313024926,32.1324249,-81.2990018,6146796042,0.0,62
e66c78e5-2c4b-37a5-a87a-b19e1e1281de,SOUTHERN FAMILY MEDICAL CENTER PC,3736 MIKE PADGETT HWY STE A,AUGUSTA,GA,309060720,33.36556564625366,-81.99503940475822,7065602273,0.0,48
1158f388-ecc2-3b9f-ab95-59f880e401df,SANDY SPRINGS FAMILY MEDICINE AND URGENT CARE,8640 ROSWELL RD,SANDY SPRINGS,GA,303501821,33.99261213636364,-84.35143631818183,7709062396,0.0,3
